from_bus_index,to_bus_index,from_bus_inj_p,from_bus_inj_q,to_bus_inj_p,to_bus_inj_q,branch_n,loss_p,loss_q
5147.0,3097.0,-62.351602539069916,91.13701516462291,62.421293584955414,-90.42152042686516,1,0.06845919010669557,0.7028476850954081
5147.0,8763.0,62.35160253907021,-72.43997308585065,-62.30809319830267,73.08391132921027,2,0.04239958762112502,0.6275138967926502
2169.0,3124.0,-187.4317833484175,11.187394237454695,187.7834551697624,-9.129949749960575,3,0.327744153254789,1.9174564480139993
2169.0,3234.0,187.43178334841454,-9.76070690187183,-187.15561018093828,11.56683344303664,4,0.2578621541639032,1.6863755623085226
3517.0,711.0,865.040935768769,3.284427029645687,-855.7763611916268,97.97802097086698,5,8.066289508618295,88.1651084053874
3517.0,4533.0,-865.0409357687683,46.04654893265594,874.5265370556328,63.88247420004607,6,8.136597695247334,94.29536507094856
427.0,5425.0,277.70887856716644,63.93198014252126,-277.65968033053815,-63.53136592997686,7,0.04336598558413606,0.35312302547082225
427.0,4704.0,-277.7088785672238,-62.49920800269238,277.75095441952976,62.89191595754811,8,0.03699029030687448,0.3452427095308285
5960.0,7431.0,4.315864638510774,3.1270331535153795,-4.314944750685518,-3.12248452933316,9,0.000906208556792092,0.004480983487750684
5960.0,3186.0,-4.315864638511789,-0.25214977589174853,4.316480761017388,0.25507965619045203,10,0.0005970917074027643,0.002839382126343858
4481.0,7431.0,4.208235348561057,3.178323145635928,-4.207299716095992,-3.1740578018888916,11,0.0009228145905035948,0.004206909860703366
4481.0,3186.0,-4.208235348559334,-0.38623421991785706,4.208770527685819,0.3893373608419709,12,0.0005186245461142996,0.003007152135891529
531.0,9203.0,-564.6993640776935,123.0480457570977,568.7474601558944,-64.33471523705084,13,3.9052344929864926,56.6412750872529
531.0,835.0,564.6993640776949,-73.37603106399575,-560.8004550874039,130.52908586611753,14,3.685265767841855,54.02131645399925
1656.0,118.0,-658.4741489525563,107.64711042699982,663.9525944946308,-31.45457550337989,15,5.211730585464978,72.483145373236
1656.0,3449.0,658.4741489525563,-56.15942443569226,-653.0581510113673,129.13069440667405,16,5.096261441076189,68.66336979770591
5084.0,1809.0,456.62714976132037,444.2195429524803,-454.1018211136475,-393.28560668941526,17,2.544575616320034,51.32213281531638
5084.0,6398.0,-456.62714976132116,72.24065559357405,457.99798328153827,-52.31241904593804,18,1.3165397125977267,19.138950448808743
5205.0,7833.0,161.19936166552708,-3.1939998125079194,-160.6079038811662,6.747758872777753,19,0.572294207612306,3.438615196585804
5205.0,7770.0,-161.19936166552657,6.139802771826897,161.7435264266927,-2.1485085415862804,20,0.5234667147427343,3.839479928465726
354.0,1278.0,-27.560158574036393,123.2960594670455,27.599442179708344,-122.92650258405745,21,0.03893685684361866,0.36629487549182
354.0,7617.0,27.56015857403597,-113.78465404846744,-27.52642479078669,114.10824848778466,22,0.033390954088730836,0.3203058188511587
2611.0,1278.0,343.0131033395807,-92.24597899828602,-342.63026065303217,95.74956964488246,23,0.3522655485248036,3.223763504681536
2611.0,905.0,-343.0131033395761,102.56661924252288,343.3549022895138,-98.88933398802074,24,0.3159020369601293,3.39867019074346
1842.0,6542.0,12.386089356355129,34.69407291191492,-12.38243898290778,-34.676768373427485,25,0.0036458206490840406,0.01728295601814926
1842.0,7622.0,-12.386089356350018,-7.597427500056356,12.386519720605554,7.60259580138996,26,0.0004109460314204094,0.004935105308838705
2134.0,6542.0,35.97695005092581,6.085852513319835,-35.973366676558,-6.069225160284433,27,0.0033715205468068162,0.015644321983626093
2134.0,8785.0,-35.976950050929396,21.53125402078269,35.98069918775557,-21.489178555091613,28,0.003541557790899466,0.0397458669109678
6613.0,6542.0,60.35188792122269,-27.94318836217632,-60.3171399459619,28.227865591126328,29,0.03263820298296349,0.26739264988420747
6613.0,1651.0,-60.351887921221866,29.056543388360694,60.39291805302044,-28.810949341027147,30,0.03857183082052952,0.2308793959226792
5773.0,6542.0,-8.52990298984715,64.03354645952727,8.535338163792431,-63.98695925428199,31,0.005412450265546074,0.04639243084753778
5773.0,7840.0,8.529902989853486,-63.64658195808297,-8.521808392090078,63.70562264982651,32,0.008054178374577774,0.05874587923447959
5214.0,6542.0,-4.513218802043201,27.47209505355,4.516107244987078,-27.436792662358133,33,0.0028766644094970245,0.035158434590885086
5214.0,7840.0,4.513218802042591,-26.52517640827269,-4.511745386769415,26.53533557294161,34,0.001463526179617219,0.010090979594621009
8072.0,6542.0,-90.44846781104148,-12.988979039734163,90.50530813854466,13.342886099455587,35,0.053358376115470035,0.33222725540208287
8072.0,2759.0,90.448467811042,13.802843797842213,-90.40000000000025,-13.426045653937113,36,0.04554825103324685,0.35410091932298354
2971.0,6069.0,-93.89587452096472,129.76876937341478,94.03287924848071,-128.6964439099723,37,0.13906639319549616,1.0884619621262872
2971.0,3445.0,93.89587452096497,-118.52155524096723,-93.8160448678675,119.7002165896416,38,0.080583711977123,1.1897948062504629
7561.0,6069.0,338.26655011525446,125.98902590483185,-337.40722346670947,-116.76117974045664,39,0.8775442634979771,9.423475321870585
7561.0,8825.0,-338.26655011525526,-105.7452473641646,339.01847135429415,116.01725615510297,40,0.7542501946071664,10.303824692430103
6748.0,8864.0,-54.07567665457654,-5.338859093315645,54.09331075067403,5.468735610605119,41,0.016757340869726176,0.12341914545322134
6748.0,5078.0,54.075676654579894,6.689108593321078,-54.05881804713907,-6.545599345673677,42,0.016040022100751547,0.13654102285764963
4956.0,4785.0,-140.7217701247707,-41.541792665822875,140.8450031804785,42.132926229921196,43,0.11298415044014787,0.5419708466425842
4956.0,7667.0,140.7217701247684,42.64866730461385,-140.59432932073938,-42.06851189932246,44,0.11734830639122747,0.5342108029949657
8619.0,6775.0,-80.20543056014998,-63.5421043171532,80.25802857834135,64.06609966819181,45,0.051097083063739786,0.5090426388236718
8619.0,8195.0,80.20543056014911,77.5743109135532,-80.13934494503863,-76.94885777054331,46,0.06477152285514635,0.6130161984504923
3107.0,4785.0,-117.24624341579411,-55.346115316771595,117.51899826630398,56.546085128542536,47,0.25530790488348304,1.1232129437623903
3107.0,7154.0,117.2462434157935,58.285865029435904,-116.99109503609884,-56.95371540316814,48,0.24004568313170158,1.2532972674713918
5437.0,6775.0,300.3669547143785,78.43116721804971,-299.9630214651593,-73.5390867552844,49,0.3808886711605739,4.612985017389173
5437.0,905.0,-300.36695471438,-65.98785160453514,300.8250181791624,70.18089408985102,50,0.42828931668232756,3.920494514245922
2282.0,6876.0,-1.293851464807399,3.3950886720980815,1.2954790997338035,-3.390352456967366,51,0.0016007644993698195,0.004658025531175585
2282.0,5654.0,1.2938514648070767,-2.6128460202703176,-1.2912109087144106,2.622871281850029,52,0.0025907294184022377,0.009836087244605217
474.0,6876.0,-7.059919328046366,6.083003112400219,7.087231360556631,-6.025032697775297,53,0.026272324423593663,0.055763610394932134
474.0,8045.0,7.059919328046872,-5.069761385322812,-7.016568710765609,5.151340850982302,54,0.04147665308447816,0.0780529415307348
7917.0,7472.0,-104.97707644997814,-183.59216601490306,105.02189621934312,184.03628918406514,55,0.04414818798694473,0.4374684082342705
7917.0,8899.0,104.97707644997251,186.59987845287841,-104.9311409217855,-186.15305104233207,56,0.045297456721521516,0.4406207153820729
6225.0,7681.0,269.2614740260614,100.18981888221327,-268.92107719285343,-97.27318658032277,57,0.3129359868079628,2.681338715599681
6225.0,1508.0,-269.2614740260579,-99.2955492067555,269.70281245896706,102.08725425231917,58,0.40463463776636655,2.559533626872726
7118.0,6568.0,6.825394304707117,116.41541394288961,-6.634162115680342,-114.71090506728683,59,0.19113626304027181,1.7036538590063535
7118.0,4346.0,-6.825394304707272,-67.41421731617328,6.887344667166301,68.19158240654772,60,0.061944866184594154,0.7772961220633111
3469.0,8850.0,14.601952087069145,-4.224221597993528,-14.5884803077243,4.26366826516608,61,0.012443720205788844,0.03643641101752046
3469.0,1997.0,-14.601952087067913,4.516616723844572,14.63587894587052,-4.435355781246775,62,0.03133594319537231,0.07505523267161439
7556.0,7058.0,274.9121521901351,-22.184986179734032,-272.30593680652237,36.78397342216337,63,2.3979932601584517,13.432609304898282
7556.0,4324.0,-274.9121521901346,25.568982862224487,278.48061545526383,-11.9787942902716,64,3.2503350531025035,12.378624357813662
1069.0,2867.0,150.23921227516615,-49.25547699421582,-147.6149774440191,61.066045792386625,65,2.421908265416773,10.89998267382989
1069.0,2588.0,-150.23921227516627,58.62603197538541,153.02257540720458,-46.59246401348861,66,2.614607108432563,11.303969636883355
3945.0,2867.0,155.13922128697274,-54.01216771030486,-152.1961179307272,66.23236279619545,67,2.7163268140280152,11.278585753373939
3945.0,2588.0,-155.13922128697234,63.736593444091014,158.26244428593088,-51.27537873097901,68,2.9339524617230652,11.7060522401975
132.0,2962.0,-240.46054490430387,36.67672863756908,240.79603005677717,-32.928730449781376,69,0.29759709674011625,3.3247175651434864
132.0,4393.0,240.46054490430214,-12.533629869377894,-240.00337908930325,16.190956389368736,70,0.40565861539462555,3.2452689231570044
5044.0,693.0,-27.767752169338046,-21.677188783960304,27.77308455444894,21.738844486804993,71,0.0050300451572195285,0.058159897130350795
5044.0,7860.0,27.767752169334997,35.09298713923903,-27.75932636946025,-34.991518996066524,72,0.00815920504728192,0.09825766078216101
6883.0,693.0,-30.313834260336627,-23.544546594780172,30.319901576244,23.613661236855517,73,0.005722659036934787,0.06518855076856148
6883.0,7860.0,30.3138342603374,37.395079993895244,-30.303046168276182,-37.28844385313634,74,0.010453185033337035,0.10332571359875455
1456.0,4503.0,-41.6506927086247,-3.2736027050834697,41.727349756538594,3.4606249000624283,75,0.07668651663775922,0.18709409059157417
1456.0,6658.0,41.650692708625705,3.6426166435274436,-41.10126759767466,-2.544485036789454,76,0.5567379099674078,1.1127476400672471
6494.0,4945.0,-513.7394780102139,8.353642241104975,514.4279542481883,-1.2789553819218646,77,0.6189242074442017,6.359979786840417
6494.0,6080.0,513.7394780101988,0.7648616616167558,-513.0274478962967,6.141830443233198,78,0.6418321284762462,6.225771646219587
1384.0,9010.0,-105.61028189721131,179.21622975532478,106.15465276398987,-173.84627455981217,79,0.511028567601599,5.041049547502225
1384.0,3146.0,105.61028189721151,-127.07403147254811,-105.28233613824712,130.44212305110145,80,0.2952952081391184,3.032761597104459
8697.0,8142.0,-102.08273446553322,-62.28842060774914,102.10748887242022,62.42903735692986,81,0.025080966549510857,0.142471762648109
8697.0,6195.0,102.08273446555435,62.82539693167244,-102.05595063459079,-62.68676853185011,82,0.027148592664987536,0.14051634225504536
5665.0,424.0,-922.1562049752764,70.65785477154537,923.3953107375626,-56.40813850525488,83,1.1216259122247092,12.898697990584157
5665.0,7235.0,922.1562049752858,-63.44551697082803,-920.4543610811808,85.64684413483414,84,1.5407578309834367,20.09988624964756
3852.0,6497.0,-901.9470062031714,3.40630865484961,903.0269259026653,10.05669026550624,85,0.9554033835843792,11.910695515351925
3852.0,4779.0,901.9470062031695,3.814218251904311,-900.3631182428522,15.336427086478022,86,1.4050721393078092,16.988599502539873
674.0,8885.0,-55.096278094325434,42.66464095231659,55.15231684162006,-41.95806544294953,87,0.04976477970371645,0.6274689614816422
674.0,3115.0,55.09627809432558,36.04278814956884,-54.99768004081228,-34.99880875942801,88,0.0891425616805703,0.9438624177942737
8126.0,5177.0,898.0072020005437,108.56171077248382,-893.1522182976563,-32.077044437761955,89,4.495629586164266,70.82345686511091
8126.0,6007.0,-898.0072020005445,-82.36987126577793,903.4263963880484,156.90235297884576,90,4.890569199487523,67.26207501760922
8935.0,5177.0,936.467804764821,104.8693695795095,-930.3923790135962,-25.24078940011951,91,5.62437912547487,73.7168624045573
8935.0,6007.0,-936.4678047648214,-76.20421391895067,942.588249628745,153.7566929184035,92,5.520611059165986,69.95195328916898
7146.0,7388.0,0.0,0.0,0.0,0.0,93,0.0,0.0
4003.0,8855.0,528.94522505397,59.36279892289447,-528.1910402187295,-52.60114177935977,94,0.6969947089258226,6.248918080024616
4003.0,5781.0,-528.9452250539707,-48.000615255235466,529.5149017129065,55.84661651239705,95,0.5230182701563234,7.203387993516635
6996.0,3761.0,192.12287859631627,50.148561641870955,-191.75913745721874,-47.90827996616909,96,0.3413758141689786,2.1025336394667393
6996.0,9108.0,-192.12287859631218,-48.663611988567325,192.53237637223245,51.04449728750191,97,0.38160003933906605,2.2186834145643046
1212.0,8258.0,266.6826207727063,74.32216361490802,-265.9390344067115,-67.01785754279027,98,0.5830663934577746,5.727506034196755
1212.0,7330.0,-266.6826207727046,-27.18292587202411,267.5567572082747,36.87886866656864,99,0.6573259539094338,7.291075611461696
8644.0,106.0,291.9177439491655,55.46306947572115,-291.6122383783709,-52.82402135353828,100,0.23243887201856497,2.0078762136071786
8644.0,5883.0,-291.91774394916996,-11.61664323371403,293.3943864746758,26.339083392267437,101,1.0890862170887237,10.858421304846296
97.0,6413.0,467.5847046061243,168.37629553291225,-466.7833129450655,-158.47020416704726,102,0.7402312819573418,9.15008112419492
97.0,1644.0,-467.58470460612614,-157.9691191626982,467.957935653199,163.4578110314156,103,0.34072018805858545,5.01059100086155
4379.0,6413.0,144.57645258299658,184.12801123339835,-144.3984807836848,-181.97257499728852,104,0.1730231534375724,2.0955026360772657
4379.0,3483.0,-144.57645258299686,-173.51869988413168,144.65467626721764,174.69205514744291,105,0.07548706553475255,1.1323059830212883
1885.0,3208.0,254.90674567447078,-34.76698146814316,-254.363887088003,40.39348452580413,106,0.46351209915849234,4.804109777736458
1885.0,6790.0,-254.90674567447016,69.7399509917459,255.8137363102677,-58.11018290510468,107,0.7842803779331795,10.056331951261622
5314.0,3208.0,250.38621292772203,-33.382569790878236,-249.87374932192847,38.91063464486351,108,0.4375725896285645,4.720197934929408
5314.0,6790.0,-250.38621292772567,67.61702782138954,251.2425404099426,-56.20315950137025,109,0.7404698710443766,9.869618549625045
2885.0,3208.0,198.75464899031007,71.24193801457713,-198.3552975162527,-66.60274285333088,110,0.34769240064665363,4.039080878540098
2885.0,2585.0,-198.75464899030914,-41.70392945842648,199.1068490372455,45.27427111070277,111,0.29888514589711834,3.029874910368827
3717.0,4848.0,-118.91216040475885,-34.987568087662005,119.55721810646827,37.816214732817635,112,0.5882687104112266,2.579620876930932
3717.0,3688.0,118.9121604047594,40.215465114018286,-117.87195655916362,-34.51039040957403,113,0.9695369688617714,5.317497007433891
6064.0,8640.0,-326.7978242095246,-61.73241827873287,327.19361768326996,66.66772057380311,114,0.29577850151039187,3.6881768249561104
6064.0,7330.0,326.79782420952694,80.94432726858702,-326.508108443833,-77.37668455389849,115,0.21988756945371618,2.707758355272905
5377.0,1029.0,-23.42097038284081,-32.444907465785285,23.46012920362624,32.64655288776082,116,0.038695778764119476,0.1992610216819026
5377.0,3525.0,23.420970382838636,35.60392442745924,-23.3610513250893,-35.27053213539242,117,0.059395686616990344,0.33048023189817044
6870.0,3431.0,-10.414521229326823,-66.17876600549941,10.520596919463632,66.78085162271594,118,0.10607346697805703,0.6020729985674517
6870.0,5046.0,10.414521229325487,70.06073347894515,-10.278396366807238,-68.93663618219165,119,0.13612088792141994,1.1240644751699136
6693.0,6743.0,532.2378670663347,-107.58331744190717,-529.9443255603244,132.49951834811202,120,2.020315435194794,21.94797222779799
6693.0,287.0,-532.2378670663338,131.37463059127506,534.7615895876066,-108.07668689489391,121,2.245508648257741,20.72959036338988
2053.0,752.0,-96.2606240177432,18.578843918599215,96.55728426957975,-16.733563538877156,122,0.2759356565375166,1.7163696515530888
2053.0,3048.0,96.26062401774294,-15.362731702572216,-95.91,17.021857345613284,123,0.32625725382648796,1.5438240070837166
2893.0,2738.0,-3.5895544043539602,21.981596094660595,3.60383689752527,-21.906854890486848,124,0.014305857294649846,0.07486347013195316
2893.0,1575.0,3.5895544043553747,-19.191075172852397,-3.572643725802445,19.285489918030603,125,0.016923230986614874,0.09448482721684069
1524.0,8687.0,-721.6702394969325,6.913791471090969,722.6821814918789,2.1936864834258163,126,0.9820477218340689,8.838429496506619
1524.0,8393.0,721.6702394969285,0.518607670579252,-720.4054274363133,12.68603024224424,127,1.2309261671023997,12.850869184549051
7369.0,8687.0,-728.1172892748741,9.04325849939056,729.1474087496722,0.021792878832149754,128,0.9996620329150432,8.79702588965238
7369.0,139.0,728.1172892748791,-1.4766822599787233,-726.829833235293,14.608733863756873,129,1.2528655416771715,12.779228525107149
1019.0,6176.0,-29.427289910173144,3.530290641269962,29.53280178746258,-3.1296952987071704,130,0.10137073666575194,0.3848727368300205
1019.0,7177.0,29.427289910174327,-3.207991184101426,-29.338971089411665,3.4415442752507923,131,0.08531945872980091,0.2256214830481451
2607.0,7458.0,1037.8702612109964,-64.69980417975081,-1033.6204996236881,106.03839416538574,132,3.799578691820742,36.95953818407448
2607.0,1337.0,-1037.8702612109919,77.61986381075717,1041.353251401622,-31.663743239943276,133,3.108478691050966,41.014649395811354
4735.0,5239.0,852.5169301705982,-173.41270320022008,-847.992169815646,215.07170370960873,134,4.637303696379821,42.69517541149696
4735.0,3145.0,-852.5169301705969,186.59726640940204,856.7560577789063,-140.3593745335815,135,4.391812675588394,47.9032901096586
2941.0,1429.0,45.83239944094856,-15.750305565642241,-45.78945866406146,16.179087983393593,136,0.038299437540780586,0.3824366166086683
2941.0,1542.0,-45.83239944094865,56.23385362690693,45.86836532915438,-55.82655162021355,137,0.0340528831575666,0.38563784562854636
3773.0,9183.0,-416.36875915622244,36.5366423330548,418.87512902779525,-5.977610917543275,138,2.22965551618048,27.185178746970696
3773.0,1542.0,416.36875915621994,-2.7697951876105353,-415.2100660317375,16.488721781482617,139,1.0351690419142983,12.256401456265293
1937.0,7261.0,-741.3983525116759,88.70222464231188,742.2067695771235,-81.02226252055948,140,0.732695158951736,6.960604010041491
1937.0,5479.0,741.398352511686,-83.4497110716149,-740.4399141885737,91.6721030014744,141,0.8685620231839954,7.451347883104803
5473.0,7261.0,-684.0356095153163,65.51221492265142,684.6776479605196,-58.663804840482484,142,0.5819678251775391,6.2076568018937515
5473.0,5479.0,684.0356095153089,-60.63608444805264,-683.3944074333303,68.45874984819038,143,0.5811552630838419,7.090094209622872
3648.0,3290.0,-468.3401148966848,-117.29240926521243,470.8797933125144,147.2228342319316,144,2.275687955402615,26.81926466449693
3648.0,5523.0,468.3401148966843,181.56152830850468,-465.7047636124768,-148.48332598259015,145,2.471701362564198,31.02411365425408
451.0,144.0,916.7949668299707,-61.98321335474661,-911.719645255912,116.24437194799042,146,4.48663705671849,47.96742853285797
451.0,1601.0,-916.7949668299691,87.67459885977527,922.0433536703783,-32.641513990341764,147,4.633000489281099,48.580319416176096
7898.0,144.0,933.4337022452999,-75.21512211407698,-927.5424070433521,130.40725611127345,148,5.207902693661797,48.78982523535788
7898.0,1601.0,-933.4337022453036,104.32365345668356,939.6720218773387,-48.2567557637688,149,5.506789950153062,49.49227467700065
2105.0,1582.0,-19.445103867959148,-191.80791306730944,19.514030918473747,192.56611062297011,150,0.06892648600093546,0.7581913460102899
2105.0,7416.0,19.44510386795629,198.51608842137074,-19.371321186863188,-197.70447892934644,151,0.07378243208917142,0.8116067529808855
270.0,2046.0,37.52425787532808,-195.94777424568946,-37.44858126315229,196.7414557880208,152,0.07522532711246022,0.7889485526428754
270.0,7416.0,-37.524257875332815,202.78380160498875,37.60511680179993,-201.93576896155312,153,0.08043778664832768,0.8436158111897781
5938.0,8433.0,-200.4927472754714,41.06816379346289,200.6916605267067,-38.85759954860286,154,0.17868079088033229,1.98571671374558
5938.0,816.0,200.49274727547316,-24.172101039552796,-200.3246491787258,26.6387578939976,155,0.1505812345778062,2.20961594217433
8539.0,8433.0,-210.6247780017098,43.39325013790785,210.84854774117397,-41.00222903289252,156,0.20099548035892992,2.1476739290204176
8539.0,816.0,210.6247780017144,-26.485840957756533,-210.443067225863,29.009601733470024,157,0.16277686171182512,2.260789745997571
1654.0,1544.0,-161.69221056331043,-31.18198381911378,162.28249383008756,37.089109456098036,158,0.47396774783264656,4.7431245164925215
1654.0,7674.0,161.69221056330997,88.27082037927075,-161.19793286684114,-84.20108825888902,159,0.4286059361179448,3.529010832710252
2323.0,4150.0,-5.531721020312712,-15.164276187129522,5.543303561105849,15.228588377104199,160,0.0115862016990153,0.06433251719635891
2323.0,599.0,5.531721020312945,18.41577779514702,-5.515585023116218,-18.342640449713485,161,0.016137698066171064,0.07314505472318002
8376.0,6999.0,135.55999669335188,49.76894248964182,-135.50151304057172,-49.29221210788829,162,0.0515805745735106,0.4204598351598288
8376.0,4903.0,-135.5599966933526,-10.220799773792427,135.94165404337235,13.211234318803239,163,0.32547900548620406,2.550255252863097
942.0,6999.0,138.48098064981806,50.000933390514746,-138.41834491130166,-49.51642753081438,164,0.05525123063319637,0.42738451930972476
942.0,4903.0,-138.48098064981576,-9.687966641722495,138.88713854093018,12.740701758808276,165,0.3463713224195399,2.6033715523791225
6754.0,6190.0,-424.0488741770853,59.72883183053646,426.0955973702137,-38.775083730392964,166,1.8744725329020393,19.190296668808585
6754.0,4055.0,424.04887417708335,-22.082069936486427,-422.3004399128505,39.08806735558189,167,1.601806352715385,15.579833487260018
3313.0,6190.0,-423.83791284208075,59.51383496015589,425.8313598568141,-38.18897739918433,168,1.8253852893691433,19.527020784595962
3313.0,4055.0,423.8379128420817,-21.798789552427877,-422.0590223409242,38.41823877157544,169,1.6294565568160275,15.223348757660851
1383.0,4401.0,20.95157474433663,34.635688861556105,-20.936006804020035,-34.43024898698361,170,0.015308439215330968,0.20201540912550808
1383.0,5145.0,-20.95157474433521,-30.294109989993423,20.965717433463094,30.43564853408116,171,0.013849650419999767,0.13860584354541872
7851.0,5878.0,-16.612508568034112,28.656797422837037,16.6227300076773,-28.516950909246656,172,0.009946922242874745,0.13609065309570748
7851.0,5145.0,16.61250856803394,-24.294878502014377,-16.603269110411095,24.3830761988607,173,0.008893108606253046,0.0848915303140956
8001.0,8201.0,0.0,0.0,0.0,0.0,174,0.0,0.0
2322.0,8201.0,0.0,0.0,0.0,0.0,175,0.0,0.0
843.0,154.0,10.930096327897154,0.16146296242216251,-10.919285525466188,-0.1202799418939561,176,0.010472822117213397,0.03989550738676405
843.0,3598.0,-10.930096327896347,0.501511903711458,10.9637930057169,-0.381682232054506,177,0.03251101574667369,0.11561330653735324
529.0,5527.0,9.68778687800484,-174.76413002915746,-9.500580244516465,176.70243871127545,178,0.1869102071675313,1.9352395295961318
529.0,4164.0,-9.687786878008753,204.7186150677427,9.94840275862352,-202.1203537125229,179,0.26034365192176073,2.5955473176442205
3529.0,2487.0,-65.71274181462043,-50.039804353454045,65.77309058849742,50.414788840051926,180,0.057773469376392786,0.3589825171468122
3529.0,4167.0,65.71274181461837,52.74546495672014,-65.64857176438642,-52.36297256639823,181,0.061775528018021324,0.3682195867013574
1162.0,8598.0,-12.678686447628412,1.4771865023077053,12.680029580876074,-1.4671145292380456,182,0.0012582123936394655,0.009435163165485039
1162.0,5325.0,12.678686447630161,0.8926627607296144,-12.677384999865405,-0.8824796886260727,183,0.0012224935654310113,0.009565301397424739
8690.0,3277.0,426.93298928374486,-125.36377192515285,-426.7702792203353,126.75584691210042,184,0.1489069776924104,1.2739819202572888
8690.0,4226.0,-426.93298928372394,128.44109405791275,427.09634121963944,-127.02537727997831,185,0.1496767753587118,1.2971987197755022
4922.0,3277.0,145.97858489173325,192.1700379079427,-145.93621714758785,-191.73576853045228,186,0.041325043922513724,0.4235817002057657
4922.0,7617.0,-145.97858489172754,-189.34384237148612,146.0201682433351,189.73888421175775,187,0.04053387436258845,0.3850718064445902
